zip,lat,lng,city,state
2139,42.3625,-71.1031,Cambridge,MA
2140,42.3933,-71.1332,Cambridge,MA
2141,42.37,-71.0828,Cambridge,MA
2142,42.3618,-71.082,Cambridge,MA
2143,42.3814,-71.0968,Somerville,MA
2144,42.4006,-71.1218,Somerville,MA
2145,42.392,-71.0895,Somerville,MA
2148,42.4305,-71.0576,Malden,MA
2149,42.4064,-71.0545,Everett,MA
2150,42.3959,-71.0324,Chelsea,MA
2151,42.4182,-71.0039,Revere,MA
2152,42.3727,-70.9779,Winthrop,MA
2153,42.4224,-71.1087,Medford,MA
2155,42.4232,-71.1088,Medford,MA
2156,42.4213,-71.1339,West Medford,MA
2163,42.3663,-71.1209,Boston,MA
2169,42.2476,-71.0032,Quincy,MA
2170,42.2665,-71.0161,Quincy,MA
2171,42.2882,-71.0246,Quincy,MA
2176,42.4556,-71.0591,Melrose,MA
2180,42.4741,-71.0972,Stoneham,MA
2184,42.2038,-71.0022,Braintree,MA
2185,42.2026,-71.0034,Braintree,MA
2186,42.2412,-71.0844,Milton,MA
2187,42.2623,-71.0836,Milton Village,MA
2188,42.2081,-70.9575,Weymouth,MA
2189,42.2087,-70.9316,East Weymouth,MA
2190,42.1665,-70.9527,South Weymouth,MA
2191,42.2436,-70.9415,North Weymouth,MA
2196,42.3583,-71.0603,Boston,MA
2199,42.3475,-71.082,Boston,MA
2201,42.3583,-71.0603,Boston,MA
2203,42.3605,-71.0589,Boston,MA
2204,42.3583,-71.0603,Boston,MA
2205,42.3583,-71.0603,Boston,MA
2206,42.3583,-71.0603,Boston,MA
2210,42.3478,-71.039,Boston,MA
2211,42.3583,-71.0603,Boston,MA
2212,42.3583,-71.0603,Boston,MA
2215,42.3478,-71.103,Boston,MA
2217,42.3583,-71.0603,Boston,MA
2222,42.3583,-71.0603,Boston,MA
2238,42.3758,-71.1187,Cambridge,MA
2241,42.3583,-71.0603,Boston,MA
2266,42.3583,-71.0603,Boston,MA
2269,42.2613,-71.007,Quincy,MA
2283,42.3583,-71.0603,Boston,MA
2284,42.3583,-71.0603,Boston,MA
2293,42.3583,-71.0603,Boston,MA
2297,42.3583,-71.0603,Boston,MA
2298,42.34,-71.085,Boston,MA
2301,42.0779,-71.0422,Brockton,MA
2302,42.088,-70.9986,Brockton,MA
2303,42.0811,-71.0255,Brockton,MA
2304,42.0811,-71.0255,Brockton,MA
2305,42.0811,-71.0255,Brockton,MA
2322,42.1266,-71.0493,Avon,MA
2324,41.9728,-70.9748,Bridgewater,MA
2325,41.9886,-70.9713,Bridgewater,MA
2327,42.0656,-70.8018,Bryantville,MA
2330,41.8739,-70.7563,Carver,MA
2331,42.0428,-70.6734,Duxbury,MA
2332,42.0467,-70.715,Duxbury,MA
2333,42.0351,-70.9424,East Bridgewater,MA
2334,42.0333,-71.1,Easton,MA
2337,42.0139,-70.9619,Elmwood,MA
2338,41.9914,-70.8632,Halifax,MA
2339,42.1224,-70.8565,Hanover,MA
2340,42.11,-70.8122,Hanover,MA
2341,42.0558,-70.8723,Hanson,MA
2343,42.1473,-71.0048,Holbrook,MA
2344,41.8638,-70.9033,Middleboro,MA
2345,41.9291,-70.5695,Manomet,MA
2346,41.8803,-70.8742,Middleboro,MA
2347,41.8313,-70.9591,Lakeville,MA
2348,41.8638,-70.9033,Lakeville,MA
2349,41.8638,-70.9033,Middleboro,MA
2350,42.0291,-70.844,Monponsett,MA
2351,42.1173,-70.9595,Abington,MA
2355,41.9181,-70.7924,North Carver,MA
2356,42.0551,-71.1206,North Easton,MA
2357,42.0577,-71.0807,North Easton,MA
2358,42.0962,-70.783,North Pembroke,MA
2359,42.0654,-70.8014,Pembroke,MA
2360,41.8768,-70.6309,Plymouth,MA
2361,41.9581,-70.6643,Plymouth,MA
2362,41.9581,-70.6643,Plymouth,MA
2364,41.9861,-70.7482,Kingston,MA
2366,41.8508,-70.6572,South Carver,MA
2367,41.9634,-70.8097,Plympton,MA
2368,42.177,-71.0534,Randolph,MA
2370,42.1299,-70.911,Rockland,MA
2375,42.0175,-71.1015,South Easton,MA
2379,42.0214,-71.0267,West Bridgewater,MA
2381,41.9396,-70.5947,White Horse Beach,MA
2382,42.08,-70.9399,Whitman,MA
2420,42.4563,-71.2167,Lexington,MA
2421,42.4385,-71.24,Lexington,MA
2445,42.326,-71.1335,Brookline,MA
2446,42.3435,-71.1217,Brookline,MA
2447,42.3335,-71.1305,Brookline Village,MA
2451,42.3982,-71.2571,Waltham,MA
2452,42.3935,-71.2196,Waltham,MA
2453,42.3691,-71.2403,Waltham,MA
2454,42.3878,-71.2422,Waltham,MA
2455,42.39,-71.2222,North Waltham,MA
2456,42.3316,-71.2071,New Town,MA
2457,42.2984,-71.2684,Babson Park,MA
2458,42.3528,-71.1875,Newton,MA
2459,42.315,-71.1917,Newton Center,MA
2460,42.352,-71.2083,Newtonville,MA
2461,42.3168,-71.2085,Newton Highlands,MA
2462,42.3298,-71.2598,Newton Lower Falls,MA
2464,42.3124,-71.2194,Newton Upper Falls,MA
2465,42.3491,-71.2266,West Newton,MA
2466,42.3441,-71.2481,Auburndale,MA
2467,42.3165,-71.1612,Chestnut Hill,MA
2468,42.3272,-71.2308,Waban,MA
2471,42.3695,-71.1776,Watertown,MA
2472,42.37,-71.1773,Watertown,MA
2474,42.4202,-71.1565,Arlington,MA
2475,42.419,-71.181,Arlington Heights,MA
2476,42.4162,-71.1752,Arlington,MA
2477,42.3695,-71.1776,Watertown,MA
2478,42.396,-71.1796,Belmont,MA
2479,42.3959,-71.1799,Waverley,MA
2481,42.3136,-71.2735,Wellesley Hills,MA
2482,42.2938,-71.3,Wellesley,MA
2492,42.2761,-71.2437,Needham,MA
2493,42.359,-71.3001,Weston,MA
2494,42.2997,-71.232,Needham Heights,MA
2495,42.3316,-71.2071,Nonantum,MA
2532,41.7516,-70.5972,Buzzards Bay,MA
2534,41.6672,-70.6199,Cataumet,MA
2535,41.3524,-70.7438,Chilmark,MA
2536,41.5969,-70.5672,East Falmouth,MA
2537,41.7295,-70.4401,East Sandwich,MA
2538,41.777,-70.6491,East Wareham,MA
2539,41.3799,-70.5322,Edgartown,MA
2540,41.572,-70.6279,Falmouth,MA
2541,41.5462,-70.6078,Falmouth,MA
2542,41.7026,-70.5469,Buzzards Bay,MA
2543,41.4841,-70.7486,Woods Hole,MA
2552,41.3415,-70.7391,Menemsha,MA
2553,41.7133,-70.6188,Monument Beach,MA
2554,41.2846,-70.0727,Nantucket,MA
2556,41.6395,-70.6258,North Falmouth,MA
2557,41.4366,-70.58,Oak Bluffs,MA
2558,41.7448,-70.6535,Onset,MA
2559,41.6916,-70.6151,Pocasset,MA
2561,41.7689,-70.5332,Sagamore,MA
2562,41.7872,-70.5269,Sagamore Beach,MA
2563,41.7436,-70.4931,Sandwich,MA
2564,41.2652,-69.9844,Siasconset,MA
2568,41.4527,-70.6176,Vineyard Haven,MA
2571,41.7636,-70.698,Wareham,MA
2574,41.6013,-70.64,West Falmouth,MA
2575,41.3999,-70.6545,West Tisbury,MA
2576,41.778,-70.7637,West Wareham,MA
2584,41.2588,-70.0073,Nantucket,MA
2601,41.6603,-70.2968,Hyannis,MA
2630,41.7046,-70.3033,Barnstable,MA
2631,41.7468,-70.0694,Brewster,MA
2632,41.6606,-70.3475,Centerville,MA
2633,41.6889,-69.9724,Chatham,MA
2634,41.6625,-70.3441,Centerville,MA
2635,41.6237,-70.4405,Cotuit,MA
2637,41.7057,-70.2724,Cummaquid,MA
2638,41.7322,-70.1936,Dennis,MA
2639,41.6663,-70.1352,Dennis Port,MA
2641,41.7508,-70.1519,East Dennis,MA
2642,41.8396,-69.977,Eastham,MA
2643,41.7657,-69.9365,East Orleans,MA
2644,41.6843,-70.5102,Forestdale,MA
2645,41.7042,-70.0608,Harwich,MA
2646,41.6708,-70.0719,Harwich Port,MA
2647,41.6318,-70.3081,Hyannis Port,MA
2648,41.6707,-70.4163,Marstons Mills,MA
2649,41.6177,-70.4905,Mashpee,MA
2650,41.7034,-69.9659,North Chatham,MA
2651,41.8761,-70.0026,North Eastham,MA
2652,42.0441,-70.0947,North Truro,MA
2653,41.7688,-69.9739,Orleans,MA
2655,41.63,-70.3926,Osterville,MA
2657,42.0614,-70.1981,Provincetown,MA
2659,41.6831,-70.0223,South Chatham,MA
2660,41.7056,-70.1544,South Dennis,MA
2661,41.6782,-70.0428,South Harwich,MA
2662,41.7565,-69.9958,South Orleans,MA
2663,41.9038,-70.0045,South Wellfleet,MA
2664,41.6749,-70.1946,South Yarmouth,MA
2666,41.9894,-70.0457,Truro,MA
2667,41.9279,-70.0181,Wellfleet,MA
2668,41.7118,-70.3568,West Barnstable,MA
2669,41.6703,-69.9919,West Chatham,MA
2670,41.6599,-70.1716,West Dennis,MA
2671,41.6721,-70.111,West Harwich,MA
2672,41.6356,-70.3179,West Hyannisport,MA
2673,41.6573,-70.2466,West Yarmouth,MA
2675,41.7049,-70.231,Yarmouth Port,MA
2702,41.7845,-71.0611,Assonet,MA
2703,41.9311,-71.295,Attleboro,MA
2712,41.9703,-71.1855,Chartley,MA
2713,41.4313,-70.8749,Cuttyhunk,MA
2714,41.5667,-71,Dartmouth,MA
2715,41.8175,-71.1506,Dighton,MA
2717,41.7587,-70.9716,East Freetown,MA
2718,41.8689,-71.0116,East Taunton,MA
2719,41.6424,-70.8761,Fairhaven,MA
2720,41.7328,-71.1181,Fall River,MA
2721,41.6746,-71.1477,Fall River,MA
2722,41.7146,-71.1051,Fall River,MA
2723,41.6927,-71.1297,Fall River,MA
2724,41.684,-71.1794,Fall River,MA
2725,41.7125,-71.1843,Somerset,MA
2726,41.7607,-71.1444,Somerset,MA
2738,41.7091,-70.7636,Marion,MA
2739,41.6687,-70.8171,Mattapoisett,MA
2740,41.6379,-70.9381,New Bedford,MA
2741,41.6613,-70.9381,New Bedford,MA
2742,41.6613,-70.9381,New Bedford,MA
2743,41.7138,-70.9012,Acushnet,MA
2744,41.608,-70.9127,New Bedford,MA
2745,41.6992,-70.9481,New Bedford,MA
2746,41.6615,-70.9416,New Bedford,MA
2747,41.6678,-71.0163,North Dartmouth,MA
2748,41.5605,-70.979,South Dartmouth,MA
2760,41.97,-71.3359,North Attleboro,MA
2761,41.97,-71.338,North Attleboro,MA
2762,42.0141,-71.3364,Plainville,MA
2763,41.9667,-71.3075,Attleboro Falls,MA
2764,41.8566,-71.1605,North Dighton,MA
2766,41.964,-71.1842,Norton,MA
2767,41.9371,-71.0511,Raynham,MA
2768,41.9318,-71.0437,Raynham Center,MA
2769,41.8439,-71.2456,Rehoboth,MA
2770,41.7585,-70.8409,Rochester,MA
2771,41.8379,-71.3174,Seekonk,MA
2777,41.757,-71.2121,Swansea,MA
2779,41.8349,-71.0754,Berkley,MA
2780,41.9076,-71.1196,Taunton,MA
2790,41.5987,-71.0831,Westport,MA
2791,41.5281,-71.0781,Westport Point,MA
2801,41.515,-71.1661,Adamsville,RI
2802,41.9518,-71.4551,Albion,RI
2804,41.4319,-71.7724,Ashaway,RI
2806,41.7444,-71.3146,Barrington,RI
2807,41.1776,-71.5785,Block Island,RI
2808,41.4086,-71.7487,Bradford,RI
2809,41.6827,-71.2694,Bristol,RI
2812,41.4777,-71.6544,Carolina,RI
2813,41.3973,-71.6702,Charlestown,RI
2814,41.8988,-71.6977,Chepachet,RI
2815,41.773,-71.6583,Clayville,RI
2816,41.6909,-71.6198,Coventry,RI
2817,41.6292,-71.667,West Greenwich,RI
2818,41.6431,-71.493,East Greenwich,RI
2822,41.5673,-71.6336,Exeter,RI
2823,41.7327,-71.5487,Fiskeville,RI
2824,41.973,-71.5521,Forestdale,RI
2825,41.7811,-71.7262,Foster,RI
2826,41.974,-71.6371,Glendale,RI
2827,41.6978,-71.7395,Greene,RI
2828,41.8779,-71.5595,Greenville,RI
2829,41.8884,-71.6123,Harmony,RI
2830,41.9821,-71.6496,Harrisville,RI
2831,41.7526,-71.5891,Hope,RI
2832,41.5083,-71.726,Hope Valley,RI
2833,41.4874,-71.7783,Hopkinton,RI
2835,41.515,-71.3771,Jamestown,RI
2836,41.4523,-71.6205,Kenyon,RI
2837,41.5152,-71.1646,Little Compton,RI
2838,41.9651,-71.4762,Manville,RI
2839,41.9428,-71.6431,Mapleville,RI
2840,41.4774,-71.3201,Newport,RI
2841,41.5133,-71.3238,Newport,RI
2842,41.5174,-71.2771,Middletown,RI
2852,41.5877,-71.4608,North Kingstown,RI
2857,41.8293,-71.632,North Scituate,RI
2858,41.9635,-71.6483,Oakland,RI
2859,41.9667,-71.7452,Pascoag,RI
2860,41.87,-71.3883,Pawtucket,RI
2861,41.8784,-71.3523,Pawtucket,RI
2862,41.8733,-71.3743,Pawtucket,RI
2863,41.89,-71.3934,Central Falls,RI
2864,41.9704,-71.4198,Cumberland,RI
2865,41.9125,-71.4485,Lincoln,RI
2871,41.5827,-71.2556,Portsmouth,RI
2872,41.6153,-71.3261,Prudence Island,RI
2873,41.531,-71.7757,Rockville,RI
2874,41.5154,-71.4689,Saunderstown,RI
2875,41.4556,-71.6381,Shannock,RI
2876,41.9962,-71.5822,Slatersville,RI
2877,41.5242,-71.5409,Slocum,RI
2878,41.6091,-71.1741,Tiverton,RI
2879,41.4267,-71.5363,Wakefield,RI
2880,41.4516,-71.5184,Wakefield,RI
2881,41.4789,-71.5234,Kingston,RI
2882,41.4248,-71.4686,Narragansett,RI
2883,41.455,-71.5016,Peace Dale,RI
2885,41.7283,-71.2628,Warren,RI
2886,41.7057,-71.4586,Warwick,RI
2887,41.7022,-71.4219,Warwick,RI
2888,41.7486,-71.4104,Warwick,RI
2889,41.7057,-71.3921,Warwick,RI
2891,41.3603,-71.7936,Westerly,RI
2892,41.4959,-71.5969,West Kingston,RI
2893,41.6986,-71.5154,West Warwick,RI
2894,41.4473,-71.7005,Wood River Junction,RI
2895,42.001,-71.4993,Woonsocket,RI
2896,41.9727,-71.5512,North Smithfield,RI
2898,41.5153,-71.6757,Wyoming,RI
2901,41.822,-71.4197,Providence,RI
2902,41.822,-71.4197,Providence,RI
2903,41.818,-71.409,Providence,RI
2904,41.8603,-71.4353,Providence,RI
2905,41.7872,-71.3989,Providence,RI
2906,41.8392,-71.3899,Providence,RI
2907,41.7983,-71.4255,Providence,RI
2908,41.8391,-71.4369,Providence,RI
2909,41.8203,-71.4514,Providence,RI
2910,41.7756,-71.4357,Cranston,RI
2911,41.8547,-71.4735,North Providence,RI
2912,41.8256,-71.4022,Providence,RI
2914,41.8137,-71.3651,East Providence,RI
2915,41.7776,-71.3501,Riverside,RI
2916,41.8445,-71.352,Rumford,RI
2917,41.9065,-71.5248,Smithfield,RI
2918,41.822,-71.4197,Providence,RI
2919,41.8274,-71.5199,Johnston,RI
2920,41.7674,-71.466,Cranston,RI
2921,41.7622,-71.5174,Cranston,RI
2940,41.822,-71.4197,Providence,RI
3031,42.8708,-71.6071,Amherst,NH
3032,42.9905,-71.3438,Auburn,NH
3033,42.7464,-71.6707,Brookline,NH
3034,43.0634,-71.3118,Candia,NH
3036,42.9673,-71.2507,Chester,NH
3037,43.1396,-71.2526,Deerfield,NH
3038,42.8889,-71.2796,Derry,NH
3040,43.0597,-71.2782,East Candia,NH
3041,42.8877,-71.2716,East Derry,NH
3042,43.0501,-71.0748,Epping,NH
3043,42.9939,-71.8135,Francestown,NH
3044,42.9887,-71.1252,Fremont,NH
3045,43.02,-71.5698,Goffstown,NH
3046,43.1018,-71.6055,Dunbarton,NH
3047,42.9398,-71.8706,Greenfield,NH
3048,42.7482,-71.762,Greenville,NH
3049,42.7495,-71.5838,Hollis,NH
3051,42.764,-71.4072,Hudson,NH
3052,42.843,-71.455,Litchfield,NH
3053,42.8786,-71.3861,Londonderry,NH
3054,42.8547,-71.519,Merrimack,NH
3055,42.8182,-71.674,Milford,NH
3057,42.9027,-71.6841,Mont Vernon,NH
3060,42.7412,-71.4592,Nashua,NH
3061,42.7486,-71.4918,Nashua,NH
3062,42.7222,-71.4957,Nashua,NH
3063,42.7795,-71.5193,Nashua,NH
3064,42.779,-71.4748,Nashua,NH
3070,42.9773,-71.6861,New Boston,NH
3071,42.7491,-71.8749,New Ipswich,NH
3073,42.8363,-71.2239,North Salem,NH
3076,42.7336,-71.324,Pelham,NH
3077,43.0329,-71.198,Raymond,NH
3079,42.7903,-71.2201,Salem,NH
3082,42.9003,-71.7743,Lyndeborough,NH
3084,42.829,-71.8551,Temple,NH
3086,42.8294,-71.7713,Wilton,NH
3087,42.8076,-71.2994,Windham,NH
3101,42.9889,-71.4659,Manchester,NH
3102,43.0076,-71.4911,Manchester,NH
3103,42.9533,-71.4443,Manchester,NH
3104,43.0094,-71.4414,Manchester,NH
3105,42.995,-71.455,Manchester,NH
3106,43.0713,-71.4367,Hooksett,NH
3108,42.995,-71.455,Manchester,NH
3109,42.9662,-71.4018,Manchester,NH
3110,42.9408,-71.5305,Bedford,NH
3111,42.995,-71.455,Manchester,NH
3215,43.9451,-71.4525,Waterville Valley,NH
3216,43.4471,-71.7939,Andover,NH
3217,43.7156,-71.631,Ashland,NH
3218,43.3348,-71.2888,Barnstead,NH
3220,43.4674,-71.4749,Belmont,NH
3221,43.2347,-71.9605,Bradford,NH
3222,43.6276,-71.7826,Bristol,NH
3223,43.8497,-71.6815,Campton,NH
3224,43.3499,-71.5508,Canterbury,NH
3225,43.3587,-71.2383,Center Barnstead,NH
3226,43.7043,-71.5113,Center Harbor,NH
3227,43.8277,-71.4679,Center Sandwich,NH
3229,43.1978,-71.6968,Contoocook,NH
3230,43.5263,-71.8716,Danbury,NH
3231,43.4662,-71.7615,East Andover,NH
3233,43.4247,-71.9333,Elkins,NH
3234,43.2152,-71.3387,Epsom,NH
3235,43.4484,-71.6717,Franklin,NH
3237,43.4299,-71.3816,Gilmanton,NH
3238,43.9829,-71.8987,Glencliff,NH
3240,43.5762,-71.972,Grafton,NH
3241,43.7221,-71.8201,Hebron,NH
3242,43.1735,-71.8222,Henniker,NH
3243,43.5251,-71.7648,Hill,NH
3244,43.1178,-71.9184,Hillsborough,NH
3245,43.75,-71.5878,Holderness,NH
3246,43.5727,-71.4775,Laconia,NH
3247,43.5695,-71.4803,Laconia,NH
3249,43.5579,-71.3848,Gilford,NH
3251,44.0854,-71.5727,Lincoln,NH
3252,43.476,-71.5645,Lochmere,NH
3253,43.6309,-71.4997,Meredith,NH
3254,43.725,-71.3777,Moultonborough,NH
3255,43.3148,-72.0262,Newbury,NH
3256,43.6246,-71.6335,New Hampton,NH
3257,43.4171,-71.9907,New London,NH
3258,43.257,-71.3991,Chichester,NH
3259,43.8718,-71.3963,North Sandwich,NH
3260,43.3537,-71.9219,North Sutton,NH
3261,43.213,-71.2097,Northwood,NH
3262,43.9992,-71.7378,North Woodstock,NH
3263,43.2954,-71.3109,Pittsfield,NH
3264,43.7298,-71.7113,Plymouth,NH
3266,43.7904,-71.896,Rumney,NH
3268,43.3866,-71.7564,Salisbury,NH
3269,43.5281,-71.6016,Sanbornton,NH
3272,43.29,-72.0009,South Newbury,NH
3273,43.2993,-71.9321,South Sutton,NH
3275,43.1604,-71.4178,Suncook,NH
3276,43.4278,-71.575,Tilton,NH
3278,43.2934,-71.8261,Warner,NH
3279,43.9432,-71.8813,Warren,NH
3280,43.1828,-72.0893,Washington,NH
3281,43.0811,-71.7218,Weare,NH
3282,43.8601,-71.929,Wentworth,NH
3284,43.4929,-72.0309,Springfield,NH
3285,43.9241,-71.6437,Thornton,NH
3287,43.4453,-71.917,Wilmot,NH
3289,43.5001,-71.4967,Winnisquam,NH
3290,43.1246,-71.1208,Nottingham,NH
3291,43.1792,-71.1427,West Nottingham,NH
3293,43.9683,-71.6779,Woodstock,NH
3298,43.4422,-71.5894,Tilton,NH
3299,43.4422,-71.5894,Tilton,NH
3301,43.2244,-71.5434,Concord,NH
3302,43.2316,-71.5601,Concord,NH
3303,43.2981,-71.672,Concord,NH
3304,43.1309,-71.5307,Bow,NH
3305,43.2316,-71.5601,Concord,NH
3307,43.3254,-71.4431,Loudon,NH
3431,42.9627,-72.2956,Keene,NH
3435,42.95,-72.2974,Keene,NH
3440,43.0541,-71.9825,Antrim,NH
3441,42.78,-72.4384,Ashuelot,NH
3442,43.0124,-71.9084,Bennington,NH
3443,42.8769,-72.4619,Chesterfield,NH
3444,42.8944,-72.0722,Dublin,NH
3445,43.0143,-72.213,Sullivan,NH
3446,42.8604,-72.2975,Swanzey,NH
3447,42.759,-72.1484,Fitzwilliam,NH
3448,43.0398,-72.2719,Gilsum,NH
3449,42.9759,-71.9958,Hancock,NH
3450,42.9417,-72.091,Harrisville,NH
3451,42.8075,-72.4986,Hinsdale,NH
3452,42.8295,-72.0597,Jaffrey,NH
3455,42.8984,-72.1835,Marlborough,NH
3456,43.131,-72.2149,Marlow,NH
3457,42.9959,-72.1226,Nelson,NH
3458,42.869,-71.9382,Peterborough,NH
3461,42.7525,-72.0108,Rindge,NH
3462,42.8955,-72.4048,Spofford,NH
3464,43.0792,-72.1143,Stoddard,NH
3465,42.8272,-72.1901,Troy,NH
3466,42.8956,-72.5097,West Chesterfield,NH
3467,42.9693,-72.4323,Westmoreland,NH
3468,42.8505,-71.9669,West Peterborough,NH
3469,42.8708,-72.3223,West Swanzey,NH
3470,42.7788,-72.3441,Winchester,NH
3561,44.3318,-71.8114,Littleton,NH
3570,44.4992,-71.1577,Berlin,NH
3574,44.2533,-71.5982,Bethlehem,NH
3575,44.2962,-71.4237,Bretton Woods,NH
3576,44.916,-71.385,Colebrook,NH
3579,44.9686,-71.0331,Errol,NH
3580,44.1678,-71.7014,Franconia,NH
3581,44.3393,-71.1325,Gorham,NH
3582,44.5956,-71.4387,Groveton,NH
3583,44.3968,-71.4648,Jefferson,NH
3584,44.4849,-71.5457,Lancaster,NH
3585,44.2208,-71.8946,Lisbon,NH
3586,44.2203,-71.7964,Sugar Hill,NH
3588,44.6122,-71.2075,Milan,NH
3589,44.2706,-71.3047,Mount Washington,NH
3590,44.7477,-71.5182,North Stratford,NH
3592,45.1229,-71.2631,Pittsburg,NH
3593,44.3166,-71.3037,Randolph,NH
3595,44.3062,-71.5268,Twin Mountain,NH
3597,44.7198,-71.3855,West Stewartstown,NH
3598,44.3797,-71.6322,Whitefield,NH
3601,43.2336,-72.296,Acworth,NH
3602,43.1338,-72.3304,Alstead,NH
3603,43.2515,-72.3813,Charlestown,NH
3604,43.1273,-72.3782,Drewsville,NH
3605,43.2274,-72.1814,Lempster,NH
3607,43.1955,-72.2688,South Acworth,NH
3608,43.0707,-72.4065,Walpole,NH
3609,43.1446,-72.4453,North Walpole,NH
3740,44.1805,-71.9831,Bath,NH
3741,43.6721,-72.0157,Canaan,NH
3743,43.3582,-72.3253,Claremont,NH
3745,43.4701,-72.3324,Cornish,NH
3746,43.4944,-72.2571,Cornish Flat,NH
3748,43.5938,-72.1139,Enfield,NH
3749,43.576,-72.1165,Enfield Center,NH
3750,43.7076,-72.2026,Etna,NH
3751,43.449,-72.0887,Georges Mills,NH
3752,43.2892,-72.1152,Goshen,NH
3753,43.5171,-72.1496,Grantham,NH
3754,43.3775,-72.1384,Guild,NH
3755,43.7187,-72.1892,Hanover,NH
3756,43.6353,-72.2542,Lebanon,NH
3765,44.0343,-72.0529,Haverhill,NH
3766,43.6346,-72.2372,Lebanon,NH
3768,43.8052,-72.1158,Lyme,NH
3769,43.8327,-72.1031,Lyme Center,NH
3770,43.5341,-72.2665,Meriden,NH
3771,44.2851,-72.0093,Monroe,NH
3773,43.3853,-72.1994,Newport,NH
3774,44.089,-71.995,North Haverhill,NH
3777,43.8951,-72.0693,Orford,NH
3779,43.9724,-72.0287,Piermont,NH
3780,44.0324,-71.9775,Pike,NH
3781,43.5528,-72.2841,Plainfield,NH
3782,43.391,-72.0928,Sunapee,NH
3784,43.6368,-72.3059,West Lebanon,NH
3785,44.0631,-71.8933,Woodsville,NH
3801,43.073,-70.8053,Portsmouth,NH
3802,43.0568,-70.782,Portsmouth,NH
3803,43.0568,-70.782,Portsmouth,NH
3804,43.0568,-70.782,Portsmouth,NH
3809,43.4539,-71.2126,Alton,NH
3810,43.5272,-71.2807,Alton Bay,NH
3811,42.8369,-71.1601,Atkinson,NH
3812,44.0802,-71.292,Bartlett,NH
3813,44.0973,-71.0452,Center Conway,NH
3814,43.7694,-71.185,Center Ossipee,NH
3815,43.2673,-71.1105,Center Strafford,NH
3816,43.6975,-71.243,Center Tuftonboro,NH
3817,43.8879,-71.2324,Chocorua,NH
3818,43.9736,-71.2498,Conway,NH
3819,42.9285,-71.1211,Danville,NH
3820,43.1888,-70.8868,Dover,NH
3821,43.1978,-70.8742,Dover,NH
3822,43.1978,-70.8742,Dover,NH
3823,43.1729,-70.9411,Madbury,NH
3824,43.1174,-70.9197,Durham,NH
3825,43.2136,-71.0429,Barrington,NH
3826,42.8863,-71.1332,East Hampstead,NH
3827,42.907,-70.9876,East Kingston,NH
3830,43.6338,-71.0026,East Wakefield,NH
3832,43.9032,-71.0479,Eaton Center,NH
3833,42.9748,-70.9891,Exeter,NH
3835,43.3633,-71.0767,Farmington,NH
3836,43.8263,-71.0712,Freedom,NH
3837,43.4217,-71.329,Gilmanton Iron Works,NH
3838,44.1123,-71.241,Glen,NH
3839,43.262,-70.9837,Rochester,NH
3840,43.0385,-70.8482,Greenland,NH
3841,42.8832,-71.1806,Hampstead,NH
3842,42.9394,-70.8368,Hampton,NH
3843,42.9422,-70.8257,Hampton,NH
3844,42.9272,-70.8861,Hampton Falls,NH
3845,44.1072,-71.1254,Intervale,NH
3846,44.1854,-71.1907,Jackson,NH
3847,44.0701,-71.1132,Kearsarge,NH
3848,42.9157,-71.0663,Kingston,NH
3849,43.9002,-71.1339,Madison,NH
3850,43.6927,-71.3021,Melvin Village,NH
3851,43.4364,-71.0166,Milton,NH
3852,43.4981,-70.9755,Milton Mills,NH
3853,43.64,-71.2792,Mirror Lake,NH
3854,43.0655,-70.72,New Castle,NH
3855,43.4644,-71.1423,New Durham,NH
3856,43.0392,-70.9664,Newfields,NH
3857,43.0691,-70.9518,Newmarket,NH
3858,42.8684,-71.0433,Newton,NH
3859,42.8686,-71.0443,Newton Junction,NH
3860,44.0416,-71.1203,North Conway,NH
3861,43.1197,-71.0069,Lee,NH
3862,42.9791,-70.8303,North Hampton,NH
3864,43.6915,-71.1083,Ossipee,NH
3865,42.8403,-71.0961,Plaistow,NH
3866,43.3044,-70.9761,Rochester,NH
3867,43.3035,-70.9877,Rochester,NH
3868,43.3203,-70.9416,Rochester,NH
3869,43.2207,-70.842,Rollinsford,NH
3870,43.0143,-70.7618,Rye,NH
3871,42.9822,-70.7748,Rye Beach,NH
3872,43.5696,-71.0448,Sanbornville,NH
3873,42.934,-71.1821,Sandown,NH
3874,42.887,-70.8607,Seabrook,NH
3875,43.8955,-71.1861,Silver Lake,NH
3878,43.2529,-70.8851,Somersworth,NH
3882,43.7458,-71.0421,Effingham,NH
3883,43.8078,-71.308,South Tamworth,NH
3884,43.2796,-71.1492,Strafford,NH
3885,43.0157,-70.9006,Stratham,NH
3886,43.8626,-71.2873,Tamworth,NH
3887,43.4862,-71.0628,Union,NH
3890,43.8038,-71.2016,West Ossipee,NH
3894,43.6122,-71.1718,Wolfeboro,NH
3896,43.596,-71.2411,Wolfeboro Falls,NH
3897,43.8748,-71.2831,Wonalancet,NH
3901,43.3006,-70.8433,Berwick,ME
3902,43.2215,-70.6377,Cape Neddick,ME
3903,43.1488,-70.786,Eliot,ME
3904,43.1105,-70.7311,Kittery,ME
3905,43.0894,-70.6891,Kittery Point,ME
3906,43.346,-70.7776,North Berwick,ME
3907,43.2546,-70.611,Ogunquit,ME
3908,43.2388,-70.7478,South Berwick,ME
3909,43.1676,-70.682,York,ME
3910,43.1698,-70.6269,York Beach,ME
